Date,AR,WMB,VLO,SPY,SLB,PSX,OXY,OKE,NOV,MPC,KMI,HAL,FANG,ET,EQT,EPD,EOG,DVN,DINO,CVX,COP,BKR,XLE,XOM
2019-05-22,6.900000095367432,18.863815307617188,61.281494140625,257.3054504394531,31.679563522338867,65.17842864990234,45.4231071472168,42.5965690612793,20.988040924072266,42.02479553222656,13.576074600219727,21.480939865112305,84.05286407470703,8.21779727935791,18.484302520751953,16.927650451660156,69.10189819335938,20.952526092529297,33.921722412109375,89.55394744873047,49.60838317871094,19.261856079101562,23.124221801757812,55.44371795654297
2019-05-23,6.889999866485596,18.440526962280273,57.51384353637695,254.16152954101562,30.977224349975586,62.64287567138672,45.53499221801758,41.59070587158203,20.062501907348633,40.584041595458984,13.322439193725586,20.41297721862793,80.30876159667969,7.969943046569824,18.132221221923828,16.679317474365234,66.08228302001953,19.422731399536133,32.539432525634766,87.54850006103516,46.81520462036133,19.014482498168945,22.348796844482422,54.14492416381836
2019-05-24,7.079999923706055,18.426870346069336,58.131629943847656,254.7381591796875,30.572357177734375,63.15302276611328,46.016944885253906,41.8007926940918,20.31656837463379,40.70545196533203,13.389178276062012,19.944110870361328,80.51602935791016,8.041545867919922,18.002504348754883,16.75618553161621,64.82534790039062,19.294050216674805,32.65859603881836,88.17243194580078,47.11418914794922,18.313602447509766,22.432525634765625,54.37240219116211
2019-05-28,6.75,18.010406494140625,57.26979446411133,252.368896484375,30.159210205078125,62.8332405090332,44.99281311035156,40.90951919555664,19.871950149536133,39.66129684448242,13.269041061401367,19.96148109436035,80.05973815917969,7.892831325531006,17.492910385131836,16.614280700683594,64.78816223144531,19.0152587890625,32.48381423950195,87.87533569335938,47.247947692871094,18.280622482299805,22.19953727722168,53.27908706665039
2019-05-29,6.96999979019165,17.95578956604004,57.09437561035156,250.67530822753906,29.894813537597656,63.00837326049805,44.75183868408203,40.642127990722656,19.654176712036133,39.65321731567383,13.2890625,19.978837966918945,78.3505859375,7.925877571105957,17.29833984375,16.496028900146484,64.28241729736328,19.193973541259766,32.563255310058594,86.73147583007812,47.31875991821289,17.893077850341797,22.05756187438965,52.948883056640625
2019-05-30,6.550000190734863,18.181089401245117,55.5766487121582,251.35997009277344,29.068523406982422,62.48298645019531,44.67438507080078,40.826751708984375,19.118812561035156,38.131507873535156,13.389178276062012,19.249500274658203,77.60813903808594,7.678023338317871,16.9184627532959,16.466466903686523,62.44535446166992,18.429073333740234,31.459014892578125,85.69905853271484,46.38246154785156,17.456056594848633,21.777246475219727,52.809478759765625
2019-05-31,6.570000171661377,18.010406494140625,53.692832946777344,247.9728546142578,28.663646697998047,61.52356719970703,42.832672119140625,40.502071380615234,18.919179916381836,37.224971771240234,13.315765380859375,18.485422134399414,75.83712005615234,7.567864894866943,16.955522537231445,16.4901180267334,60.89834213256836,17.985855102539062,30.17206382751465,84.5626449584961,46.390323638916016,17.653947830200195,21.39499855041504,51.9289436340332
2019-06-03,6.699999809265137,18.34494400024414,54.91311264038086,247.34226989746094,29.324676513671875,62.58957290649414,42.445396423339844,40.60393524169922,19.254920959472656,38.147701263427734,13.44257926940918,18.75459098815918,75.92218017578125,7.7331037521362305,17.066709518432617,16.52559471130371,61.69415283203125,18.236059188842773,30.712261199951172,86.15213775634766,46.75225830078125,18.008514404296875,21.66802978515625,52.74342727661133
2019-06-04,7.050000190734863,18.9047794342041,56.32406234741211,252.71124267578125,29.94485855102539,64.05152893066406,42.76382064819336,41.444271087646484,19.345661163330078,39.24850082397461,13.576074600219727,19.227388381958008,76.66464233398438,7.969943046569824,17.196426391601562,16.708881378173828,62.68336486816406,18.579187393188477,31.514619827270508,87.1251220703125,46.50046920776367,18.17342758178711,22.043001174926758,53.9981689453125
2019-06-05,6.599999904632568,19.01401710510254,55.782554626464844,254.90023803710938,29.282766342163086,64.59214782714844,40.8188362121582,41.539764404296875,18.67418670654297,38.60097122192383,13.662840843200684,18.553207397460938,74.3367691040039,7.700055122375488,16.520055770874023,16.614280700683594,61.0098991394043,18.214618682861328,32.4361572265625,87.38508605957031,44.911128997802734,18.330097198486328,21.799087524414062,53.55059051513672
2019-06-06,6.460000038146973,19.069393157958984,56.79693603515625,256.5577697753906,29.374956130981445,64.64544677734375,42.20442199707031,42.0045051574707,18.846593856811523,38.932823181152344,13.923149108886719,18.868404388427734,75.46590423583984,7.7826738357543945,16.733154296875,16.685232162475586,62.6759147644043,18.32184600830078,31.832393646240234,89.6356430053711,45.7923583984375,18.92378044128418,22.20317840576172,54.526485443115234
2019-06-07,6.449999809265137,19.21474838256836,56.995216369628906,259.1252136230469,29.83590316772461,65.1175308227539,41.83713150024414,42.0108757019043,18.919179916381836,38.03437805175781,14.103364944458008,18.93844985961914,75.0328140258789,7.744118690490723,16.39034080505371,16.661582946777344,62.921348571777344,18.364742279052734,31.84828758239746,90.2298583984375,46.390323638916016,19.2288761138916,22.30511474609375,54.7246208190918
2019-06-10,6.25,19.02093505859375,57.85704803466797,260.3143615722656,29.726953506469727,65.4068603515625,41.88959503173828,41.902645111083984,19.03714370727539,38.592872619628906,13.936498641967773,19.052274703979492,75.48136138916016,7.766151428222656,16.03826141357422,16.856698989868164,63.36760330200195,18.6721248626709,31.951557159423828,90.83148956298828,46.626365661621094,19.303081512451172,22.37064552307129,54.96676254272461
2019-06-11,6.079999923706055,19.124765396118164,58.23838424682617,260.25115966796875,30.749408721923828,64.50077056884766,42.895301818847656,41.83898162841797,19.327512741088867,38.66572952270508,13.869749069213867,19.33245849609375,77.15184020996094,7.88732385635376,15.436013221740723,17.15823745727539,64.33445739746094,18.6578311920166,32.189884185791016,89.99959564208984,46.20936584472656,19.09693717956543,22.414329528808594,54.91539764404297
2019-06-12,5.760000228881836,18.834049224853516,58.34517288208008,259.7917785644531,29.819150924682617,63.38908767700195,42.66792297363281,41.03046798706055,18.637889862060547,38.01819610595703,13.602767944335938,18.44813346862793,75.95311737060547,7.843260765075684,14.611400604248047,17.122764587402344,63.24116897583008,18.214618682861328,31.451086044311523,89.27169036865234,46.06772232055664,18.387819290161133,22.097606658935547,54.321048736572266
2019-06-13,5.880000114440918,18.95172119140625,58.92482376098633,260.8638000488281,30.833219528198242,64.90432739257812,43.48997497558594,41.39970397949219,18.84709930419922,38.77095031738281,13.696212768554688,18.964717864990234,77.46894073486328,7.88732385635376,14.944951057434082,17.276485443115234,64.32703399658203,18.738313674926758,32.09454345703125,89.80650329589844,46.46900939941406,18.78360939025879,22.356081008911133,54.7979850769043
2019-06-14,5.699999809265137,18.681772232055664,58.543479919433594,260.57550048828125,30.112470626831055,65.17082214355469,43.12267303466797,41.036842346191406,18.192182540893555,38.81950759887695,13.702888488769531,18.719568252563477,76.52542114257812,7.804704666137695,14.648463249206543,17.18779945373535,63.345272064208984,18.48723030090332,32.015113830566406,89.7322006225586,46.28018569946289,18.264129638671875,22.210460662841797,54.55585479736328
2019-06-17,5.699999809265137,18.716386795043945,58.673118591308594,260.674560546875,30.724273681640625,65.41448974609375,43.5599365234375,41.259647369384766,18.501453399658203,39.42656707763672,13.696212768554688,19.236143112182617,78.55941009521484,7.749625205993652,14.685523986816406,16.957210540771484,63.56842041015625,18.939184188842773,32.52355194091797,90.16300964355469,46.42966079711914,18.470273971557617,22.396121978759766,55.09883117675781
2019-06-18,5.71999979019165,18.8686580657959,59.336673736572266,263.4040832519531,30.950557708740234,66.09217071533203,44.03217315673828,41.80714797973633,18.774330139160156,40.1793327331543,13.883100509643555,19.455034255981445,80.84858703613281,7.788182258605957,14.787440299987793,16.94538688659668,65.67323303222656,19.297883987426758,32.90486526489258,91.30683898925781,47.074851989746094,19.03922462463379,22.7055606842041,55.57578659057617
